"","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y8","Y9","Y10","Y11","Y12","Y13","Y14","Y15","Y16","Y17","Y18","Y19","Y20","Y21","Y22","Y23","Y24","Y25","Y26","Y27","Y28","Y29","Y30","Y31","Y32","Y33","Y34","Y35","Y36","Y37","Y38","Y39","Y40","Y41","Y42","Y43","Y44","Y45","Y46","Y47","Y48","Y49","Y50","Y51","Y52","Y53","Y54","Y55","Y56","Y57","Y58","Y59","Y60","Y61","Y62","Y63","Y64","Y65","Y66","Y67","Y68","Y69","Y70","Y71","Y72","Y73","Y74","Y75","Y76","Y77","Y78","Y79","Y80","Y81","Y82","Y83","Y84","Y85","Y86","Y87","Y88","Y89","Y90","Y91","Y92","Y93","Y94","Y95","Y96","Y97","Y98","Y99","Y100","Y101","Y102","Y103","Y104","Y105","Y106","Y107","Y108","Y109","Y110","Y111","Y112","Y113","Y114","Y115","Y116","Y117","Y118","Y119","Y120","Y121","Y122","Y123","Y124","Y125","Y126","Y127","Y128","Y129","Y130","Y131","Y132","Y133","Y134","Y135","Y136","Y137","Y138","Y139","Y140","Y141","Y142","Y143","Y144","Y145","Y146","Y147","Y148","Y149","Y150","Y151","Y152","Y153","Y154","Y155","Y156","Y157","Y158","Y159","Y160","Y161","Y162","Y163","Y164","Y165","Y166","Y167","Y168","Y169","Y170","Y171","Y172","Y173","Y174","Y175","Y176","Y177","Y178","Y179","Y180","Y181","Y182","Y183","Y184","Y185","Y186","Y187","Y188","Y189","Y190","Y191","Y192","Y193","Y194","Y195","Y196","Y197","Y198","Y199","Y200","Y201","Y202","Y203","Y204","Y205","Y206","Y207","Y208","Y209","Y210","Y211","Y212","Y213","Y214","Y215","Y216","Y217","Y218","Y219","Y220","Y221","Y222","Y223","Y224","Y225","Y226","Y227","Y228","Y229","Y230","Y231","Y232","Y233","Y234","Y235","Y236","Y237","Y238","Y239","Y240","Y241","Y242","Y243","Y244","Y245","Y246","Y247","Y248","Y249","Y250","Y251","Y252","Y253","Y254","Y255","Y256","Y257","Y258","Y259","Y260"
"OTU5800",0,0,0,0,0,1,4,8,0,0,3,1,28,2,0,2,1,0,0,0,3,1,7,1,14,2,12,0,2,1,1,4,4,0,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,2,0,0,2,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,2,1,0,3,2,0,0,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"OTU5804",5,0,0,0,0,0,0,0,0,0,4,2,5,8,0,0,2,5,1,5,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,9,8,1,7,1,5,7,3,4,7,77,0,0,1,0,3,4,2,6,3,6,4,0,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,8,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,34,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,2,2,6,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"OTU5806",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU5809",2,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,1,4,0,3,12,0,1,5,0,0,5,6,0,0,0,2,3,0,3,28,0,0,8,0,2,21,3,29,0,0,0,0,0,0,0,0,0,0,0,7,0,4,1,0,0,0,0,0,0,0,0,0,0,24,30,0,29,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,16,118,84,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,1,11,45,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,1,0,2,0,0,0,5,4,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,0,0,0,1,9,5,0,1,0,0,8,0,0,0,0,0,5,0,150,4,3,0,0,0,0,0,0,0,0,0,1
"OTU581",3,7,5,2,22,30,28,46,19,6,3,0,23,5,2,14,24,2,11,33,19,3,1,2,19,9,11,2,30,8,36,36,26,3,17,48,8,12,15,12,35,29,18,19,17,27,29,25,18,21,33,54,18,6,21,2,4,1,3,0,15,5,25,9,14,3,16,17,2,8,18,13,3,6,17,6,9,3,3,2,6,7,1,48,13,2,3,3,3,4,28,38,5,12,94,8,17,27,30,11,30,30,3,21,25,7,13,4,4,4,11,7,5,8,3,3,83,31,11,13,22,12,23,166,32,33,15,20,9,35,32,46,17,35,7,12,16,61,14,4,11,6,11,5,19,43,16,29,120,95,49,76,109,58,37,20,35,10,28,41,21,210,37,46,53,4,22,23,17,11,4,59,12,24,14,16,15,11,6,19,41,25,20,2,15,42,13,8,30,53,36,62,104,23,34,10,45,8,11,16,48,24,7,2,19,2,6,7,5,5,10,23,23,10,26,3,6,65,14,32,55,35,121,95,25,8,24,2,5,9,49,66,25,19,19,31,107,58,59,70,11,7,28,0,5,46,45,12,19,16,6,11,15,5,2,33,43,16,29,10
"OTU5814",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,1,2,6,2,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,2,0,0,2,0,0,1,1,1,0,0,0,0,3,0,0
"OTU5821",0,18,0,1,1,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,0,0,0,0,0,2,0,1,3,3,0,0,0,0,0,5,1,0,0,0,1,2,0,1,0,0,0,1,0,1,1,0,0,1,0,2,3,0,0,0,2,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU583",226,157,150,82,75,87,111,137,186,271,20,5,67,14,19,106,77,35,26,216,47,26,96,45,94,39,44,170,44,60,53,90,60,51,57,47,70,49,50,36,368,529,567,454,412,50,56,318,173,85,176,91,215,59,35,27,60,32,26,21,152,82,379,295,36,14,20,82,6,7,38,70,71,39,86,11,7,25,9,29,31,22,7,5,47,61,87,26,82,43,82,59,10,75,136,65,123,216,162,186,37,59,46,78,55,213,67,176,105,48,1,0,7,3,0,130,153,197,120,204,104,117,149,74,54,83,125,83,26,116,138,129,142,160,88,54,161,271,170,35,30,4,38,29,446,1222,43,64,64,59,101,118,165,162,70,292,117,206,325,132,117,126,229,116,356,26,65,45,269,46,197,221,89,174,267,35,10,16,27,41,52,158,105,88,30,43,27,3,33,49,28,79,32,38,85,28,35,31,23,25,62,55,37,65,26,143,68,26,16,9,107,100,73,68,46,81,86,40,72,66,37,70,53,40,181,10,32,14,4,12,13,15,20,6,16,267,213,206,134,641,36,27,48,102,43,18,6,16,12,20,39,27,30,23,21,69,58,61,48,76
"OTU5833",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,2,0,0,0,0,3,0,5,0,0,0,0,0,1,2,2,2,4,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,6,0,0,0,0,0
"OTU5837",0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,3,4,2,7,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,1,0,2,8,7,0,1,0,0,1,9,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,2,0
"OTU585",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,5,1,1,3,0,0,0,0,0,1,0,0,0,1,1,4,0,1,0,0,0,1,1,0,6,0,0,0,0,3,0,0,0,1,6,6,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"OTU5855",0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,4,0,0,2,0,0,0,7,4,2,2,1,0,2,1,1,0,0,0,1,1,0,0,1,1,1,0,0,2,2,0,0,3,0,3,2,0,0,0,0,0,0,1,1,1,4,0,1,0,0,0,0,10,2,6,1,0,0,0,0,0,1,1,2,4,7,4,3,4,3,4,0,2,0,0,0,2,5,7,5,4,6,0,0,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,3,4,0,3,0,5,1,5,2,3,0,3,3,5,9,4,2,0,1,3,6,3,0,0,0,0,0,1,0,4,0,4,5,1,7,4,0,0,0,0,0,1,0,0,0,2,1,0,4,4,1,0,6,0,0,3,0,0,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,1,2,0,0,10,3,4,2,0,4,3,2,1,0,0,0,1,0,1,1,1,0,4,0,0,0,0,0,3,0,0,0,1,0,0,1,1,10,4,0,3,0,3,1,6,3,3,0
"OTU5856",0,0,0,0,0,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,24,0,7,1,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2,13,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,18,1,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,30,0,6,0,10,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU586",10,14,7,11,19,4,0,2,0,0,5,78,25,9,8,5,16,17,36,9,5,0,3,1,29,15,12,27,15,14,21,1,0,0,7,9,7,25,3,5,6,2,0,5,1,9,9,27,16,4,31,4,8,11,14,0,4,0,10,12,21,5,6,4,5,0,0,0,62,4,2,4,4,3,8,6,9,12,15,9,2,16,1,0,1,0,1,3,63,3,10,11,4,19,23,0,0,1,0,0,10,6,20,31,8,3,6,9,17,6,0,0,0,10,0,0,11,17,62,17,28,7,9,34,3,7,5,3,0,6,6,8,12,73,0,4,0,0,0,5,42,5,7,3,35,9,16,27,13,6,3,13,14,28,0,9,17,23,7,17,44,25,33,30,9,4,18,14,16,25,12,41,8,121,24,4,5,2,4,3,2,2,2,0,0,2,6,0,5,17,52,4,3,26,16,10,31,10,9,2,24,16,18,23,29,12,54,69,31,106,61,0,8,2,7,0,1,63,4,7,10,5,1,26,21,21,24,52,68,23,33,21,32,24,10,6,12,7,4,18,10,28,6,55,55,14,0,13,65,116,8,13,8,16,10,2,1,3,2,18
"OTU5862",4,5,5,0,0,2,9,4,0,2,0,0,2,0,0,2,0,0,0,0,2,2,0,0,3,0,0,0,2,0,11,4,12,4,3,0,0,0,2,5,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,15,0,3,0,0,3,0,0,0,4,4,2,1,2,1,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,9,0,3,3,0,0,0,27,1,0,0,2,0,0,1,0,1,0,2,0,0,1,0,0,2,0,0,1,5,7,3,4,3,3,2,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,2,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3,5,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,3,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
"OTU5868",0,0,0,1,0,0,3,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,11,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"OTU5869",0,0,1,2,2,0,0,0,0,0,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,0,2,2,1,0,2,1,1,0,0,2,0,3,5,1,1,0,0,0,0,0,0,0,3,0,2,0,0,1,0,8,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU5876",0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,3,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,141,1,2,8,20,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,6,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
"OTU5884",0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU589",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,1,0,0,1,0,0,4,6,1,2,7,0,5,0,0,0,0,0,0,0,0,1,0,0,3,0,2,1,0,4,5,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,24,0,0,0,0,1,0,4,18,0,0,0,50,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,23,0,3,0,0,11,0,0,0,34,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0
"OTU590",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU591",21,21,5,5,9,0,0,0,1,2,7,2,14,6,3,13,29,26,1,4,0,0,0,0,3,13,0,0,0,1,0,0,1,0,0,0,6,9,5,2,2,12,1,7,20,38,13,17,22,7,6,5,6,2,5,0,1,4,1,4,9,10,7,2,2,0,0,0,0,2,0,2,3,0,1,3,0,1,7,4,0,0,0,0,0,0,1,0,0,0,5,5,2,10,30,0,0,0,0,0,1,12,13,4,13,15,7,5,9,2,0,0,0,2,0,4,31,9,7,8,23,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,11,2,1,1,9,12,12,0,1,0,0,2,0,0,4,0,0,1,0,0,0,1,4,16,20,16,40,3,1,0,8,4,8,0,0,0,0,0,0,4,0,1,16,10,13,4,1,28,0,0,0,0,0,8,6,4,2,4,0,0,1,0,2,1,0,1,10,2,0,0,12,1,0,0,0,3,0,18,0,4,0,0,0,1,2,5,0,0,0,2,6,0,0,5,3,4,1,17,0,0,1,0,1,0,2,0,0,0,0,2,7,17,3
"OTU592",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1,4,1,2,0,0,0,0,0,7,1,2,7,5,0,0,0,0,0,0,0,6,0,10,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,4,2,0,0,0,0,0,0,0,0,0,7,13,16,10,14,13,8,1,14,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,6,0,8,35,36,5,5,9,0,7,4,17,4,0,1,34,0,0,0,0,0,3,6,7,10,3,0,1,0,0,0,0,0,0,1,1,6,3,4,1,1,0,1,0,8,3,5,1,0,7,0,31,21,9,44,65,2,5,2,3,11,0,0,0,0,0,9,12,6,4,3,4,7,0,13,5,14,1,0,14,2,0,0,0,3,0,10,3,4,33,2,6,0,0,0,0,0,0,0,0,0,72,111,21,44,45,11,16,12,32,6,0,0,4,24,7
"OTU593",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,3,0,0,6,16,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,5,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,2,5,5,1,0,0,0,0,0,53,36,13,32,2,14,0,19,8,2,47,0,0,0,0,0,12,9,0,0,0,0,0,0,8,22,1,0,1,2,0,13,14,59,8,2,0,0,0,76,162,30,10,50,18,0,0,0,0,0,0,1,0,0,0,49,4,0,0,0,0,9,0,0,0,55,1,19,2,17,0,0,0,0,2,19,0,0,0,1,6,36,8,6,57,0,0,0,0,0,0,33,6,3,0,9,4,0,0,0,36,24,1,22,12,12,28,48,1,8,18,20,14,22,19,5,1,9,0,30,56,0,202,1,3,0,0,0,0,0,27,7,20,34,18,107,53,34,16,319,0,0,0,0,0
